7,25,450,6,2024,725450,2931,956,4452705,0,0,0,66249,10241,4508713,79169,0,0,0,0,79169,0,18081,16156,4735884,0,3790499,107647,2613,0,13287,92,13378,3638,3919538,816345,4735884,1,0,0,3898146,0,0,0,0,0,1763,0,0,1897,0,0,579453,234994,1808,108071,0,109878
7,25,466,6,2024,725466,1553,6902,744702,0,0,0,6984,2707,748979,14223,0,0,0,0,14223,0,6565,1575,796876,0,611553,19814,3862,0,2141,90,2231,1877,639966,156910,796876,0,0,0,631367,0,0,0,0,0,629,0,0,549,0,0,0,156361,0,16938,142,17080
7,25,488,6,2024,725488,1476,1946,1022095,0,0,0,1810,1217,1022688,16211,0,0,0,0,16211,448,796,5163,1072716,0,815891,22424,1064,0,2749,125,2874,2220,844711,228005,1072716,-406,0,0,838315,0,0,0,0,0,238,0,0,822,0,0,0,227589,0,23728,260,23988
7,25,629,6,2024,725629,9424,3702,1849288,0,0,0,4207,2559,1850937,43342,0,0,0,0,43342,0,9804,12575,1974780,0,1598762,16107,1310,0,5105,114,5219,7622,1630053,344728,1974780,-1674,0,0,1614869,0,0,0,0,0,1032,0,0,2898,0,146591,0,196913,0,44422,575,44996
7,25,676,6,2024,725676,882,3801,1563748,0,0,0,4077,3226,1564598,30416,0,0,0,0,30416,0,9386,10211,1661961,0,1260244,59864,620,0,5116,0,5116,3072,1329194,332767,1661961,0,0,0,1320107,0,0,0,0,0,278,0,0,710,0,0,0,332057,0,40366,2300,42667
7,25,715,6,2024,725715,2250,981,494543,0,0,0,3,1229,493317,10380,0,0,0,0,10380,0,2883,3213,523670,0,391356,12826,445,0,900,40,940,417,406239,117431,523670,0,0,0,404182,0,0,0,0,0,256,0,0,721,0,0,0,116710,0,10479,168,10647
7,25,818,6,2024,725818,864,29590,2397170,0,0,0,45313,18474,2424009,52327,0,0,0,0,52327,0,9294,14548,2591768,0,2065072,54971,3078,0,7173,1254,8427,7801,2141533,450235,2591768,32,0,0,2120042,0,0,0,0,0,2184,0,0,1347,0,141442,142989,164425,0,60618,517,61135
7,25,839,6,2024,725839,0,12757,2916982,0,0,0,26515,3400,2940096,44183,0,0,0,381,44564,0,20284,7770,3154252,0,2525953,0,9499,0,8564,0,8564,940,2545755,608496,3154252,0,0,0,2525953,0,0,0,0,0,800,0,0,0,0,0,0,608496,42350,68521,17910,128781
7,25,940,6,2024,725940,2744,3646,1562449,0,0,0,3328,1877,1563899,25909,0,0,0,0,25909,1392,12001,8083,1658194,0,1298060,25782,1280,0,4006,90,4096,3761,1333481,324713,1658194,0,0,0,1323842,0,0,0,0,0,503,0,0,1872,7519,0,0,315321,0,37996,2524,40520
8,10,586,6,2024,810586,6,2112,1060872,0,0,0,2864,2720,1061017,20822,0,0,0,0,20822,0,2584,210,1107213,0,926839,0,2420,0,3073,0,3073,516,932925,174289,1107213,230,0,0,926839,0,0,0,0,0,76,0,0,2413,0,0,0,171645,0,20260,202,20462
9,25,0,6,2024,925000,284905,402019,150176881,0,0,0,171960,684090,149664751,865855,0,0,0,172869,1073962,3,56286,1147344,193473193,175311496,0,2382894,873237,1333189,0,7035,1435548,1646890,181560195,11912998,193473193,-1469214,0,-160786,177533603,35239,0,0,95325,0,70916,0,0,4095750,1925205,0,3437439,3923818,40563059,147266,133598,40843923
20,0,2,6,2024,2000002,1061,33998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331,29939,66329,0,0,0,3892,0,0,0,0,49462,53353,12976,66329,-11124,0,0,0,0,0,0,0,0,0,0,0,0,0,1933,44918,-22751,0,0,0,0
20,0,4,6,2024,2000004,1554,61641,4218398,0,0,0,21661,35807,4204252,0,0,0,0,0,0,0,0,187398,4454844,0,3003577,0,22097,0,8826,0,8826,858543,3893043,561802,4454844,0,0,0,3003577,0,0,0,0,0,0,0,0,30766,0,283000,0,248036,0,0,0,0
20,0,7,6,2024,2000007,12799,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15748,19571,50675,0,0,0,4780,0,0,0,0,19876,24656,26020,50675,-3336,0,0,0,0,0,0,0,0,0,0,0,27800,0,0,0,1556,0,0,623,623
20,0,9,6,2024,2000009,6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,11222,18886,0,0,0,791,0,0,0,0,5772,6563,12323,18886,-13,0,0,0,0,0,0,0,0,0,0,0,240,0,0,7561,4535,0,13,194,207
20,0,11,6,2024,2000011,1429,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,1094,3099,0,0,0,28,0,0,0,0,1354,1382,1718,3099,0,0,0,0,0,0,0,0,0,0,0,0,1169,0,0,0,549,0,0,0,0
20,0,12,6,2024,2000012,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45139,7058,52244,0,21205,0,327,0,316,0,316,6847,28695,23549,52244,2,0,0,21205,0,0,0,0,0,0,0,0,22500,0,0,0,1047,,16,0,16
