6,10,0,6,2024,610000,-497845,-575794,0,0,76131,1818
6,20,0,6,2024,620000,-950835,-951062,0,226,0,0
6,22,0,6,2024,622000,-555370,-701721,0,-1402,147753,0
7,10,261,6,2024,710261,783,0,0,0,0,783
7,10,269,6,2024,710269,1776,927,0,0,0,849
7,10,454,6,2024,710454,22,0,0,0,0,22
7,10,549,6,2024,710549,214,0,0,0,0,214
7,10,551,6,2024,710551,97,0,0,0,0,97
7,10,566,6,2024,710566,2740,0,0,0,0,2740
7,10,862,6,2024,710862,67,0,0,0,0,67
7,10,924,6,2024,710924,30,0,0,0,0,30
7,10,973,6,2024,710973,167,0,0,0,0,167
7,10,981,6,2024,710981,487,0,0,0,0,487
7,10,985,6,2024,710985,286,0,0,0,0,286
7,10,990,6,2024,710990,344,0,0,0,0,344
7,20,33,6,2024,720033,-7010,0,0,-7010,0,0
7,20,40,6,2024,720040,0,0,0,0,0,0
7,20,60,6,2024,720060,0,0,0,0,0,0
7,20,66,6,2024,720066,-105,0,0,-105,0,0
7,20,131,6,2024,720131,-100,103,0,-203,0,0
7,20,143,6,2024,720143,30,0,0,30,0,0
7,20,168,6,2024,720168,0,0,0,0,0,0
7,20,186,6,2024,720186,0,0,0,0,0,0
7,20,188,6,2024,720188,616,0,0,616,0,0
7,20,194,6,2024,720194,-21,0,0,-21,0,0
7,20,336,6,2024,720336,95,0,0,95,0,0
7,20,345,6,2024,720345,-147,0,0,-147,0,0
7,20,376,6,2024,720376,-140,0,0,-140,0,0
7,20,440,6,2024,720440,-180,0,0,-180,0,0
7,20,899,6,2024,720899,0,0,0,0,0,0
7,20,922,6,2024,720922,0,0,0,0,0,0
7,22,12,6,2024,722012,-2238,0,0,-2238,0,0
7,22,114,6,2024,722114,-885,0,0,-885,0,0
7,22,146,6,2024,722146,-1128,0,0,-1128,0,0
7,22,198,6,2024,722198,0,0,0,0,0,0
7,22,216,6,2024,722216,-7079,0,0,-7079,0,0
7,22,233,6,2024,722233,-1214,0,0,-1214,0,0
7,22,313,6,2024,722313,0,0,0,0,0,0
7,22,350,6,2024,722350,-589,0,0,-589,0,0
7,22,406,6,2024,722406,29,0,0,29,0,0
7,22,644,6,2024,722644,-730,0,0,-730,0,0
7,22,918,6,2024,722918,-6969,0,0,-6969,0,0
7,25,31,6,2024,725031,0,0,0,0,0,0
7,25,131,6,2024,725131,-3,0,0,-3,0,0
7,25,203,6,2024,725203,-13813,0,0,-13813,0,0
7,25,247,6,2024,725247,0,0,0,0,0,0
7,25,326,6,2024,725326,-46972,0,0,-28978,-17754,-240
7,25,355,6,2024,725355,-42262,-40274,0,-1988,0,0
7,25,429,6,2024,725429,-3,0,0,-3,0,0
7,25,450,6,2024,725450,1,0,0,1,0,0
7,25,466,6,2024,725466,0,0,0,0,0,0
7,25,488,6,2024,725488,-406,0,0,-406,0,0
7,25,629,6,2024,725629,-1674,0,0,-1674,0,0
7,25,676,6,2024,725676,0,0,0,0,0,0
7,25,715,6,2024,725715,0,0,0,0,0,0
7,25,818,6,2024,725818,32,0,0,32,0,0
7,25,839,6,2024,725839,0,0,0,0,0,0
7,25,940,6,2024,725940,0,0,0,0,0,0
8,10,586,6,2024,810586,230,0,0,0,0,230
9,25,0,6,2024,925000,-1469214,-1492517,0,-56678,79981,0
20,0,2,6,2024,2000002,-11124,0,0,-11124,0,0
20,0,4,6,2024,2000004,0,0,0,0,0,0
20,0,7,6,2024,2000007,-3336,0,0,0,0,-3336
20,0,9,6,2024,2000009,-13,0,0,-13,0,0
20,0,11,6,2024,2000011,0,0,0,0,0,0
20,0,12,6,2024,2000012,2,0,0,0,0,2
