7,10,924,6,2024,710924,100,2978,,2978,2978,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,2978,0,2978,2978
7,10,973,6,2024,710973,100,4261,,4261,4261,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,4261,0,4261,4261
7,10,981,6,2024,710981,100,5536,,5536,5536,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,62453,,62453,62453,540,61273,,61273,61273,600,129262,0,129262,129262
7,10,985,6,2024,710985,100,3466,,3466,3466,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,3466,0,3466,3466
7,10,990,6,2024,710990,100,4506,,4506,4506,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,4506,0,4506,4506
7,20,33,6,2024,720033,100,10537,,10537,12121,210,,,,0,220,,0,0,0,230,40873,,40873,40873,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,126433,,126433,126433,540,129924,,129924,129924,600,307767,0,307767,309351
7,20,40,6,2024,720040,100,3640,,3640,3724,210,,,,1,220,,0,0,0,230,843,,843,843,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,3176,520,,0,0,0,530,0,,0,0,540,99643,,99643,99643,600,104125,0,104125,107386
7,20,60,6,2024,720060,100,509,,509,509,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,509,0,509,509
7,20,66,6,2024,720066,100,22784,,22784,22784,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,61130,61130,61130,530,0,,0,0,540,0,,0,0,600,22784,61130,83915,83915
7,20,131,6,2024,720131,100,1980,,1980,1980,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,611,,611,611,510,,,,0,520,,0,0,0,530,35157,,35157,35157,540,40859,,40859,40859,600,78607,0,78607,78607
7,20,143,6,2024,720143,100,5356,,5356,5356,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,5356,0,5356,5356
7,20,168,6,2024,720168,100,1617,,1617,1617,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,9707,,9707,9707,600,11324,0,11324,11324
7,20,186,6,2024,720186,100,1529,,1529,1529,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,36420,,36420,36420,600,37948,0,37948,37948
7,20,188,6,2024,720188,100,1234,,1234,1234,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,130,,130,130,510,,,,0,520,,0,0,0,530,14124,,14124,14124,540,2152,,2152,2152,600,17640,0,17640,17640
7,20,194,6,2024,720194,100,10944,,10944,10944,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,92568,,92568,92568,600,103512,0,103512,103512
7,20,336,6,2024,720336,100,5003,,5003,5003,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,47841,,47841,47841,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,52844,0,52844,52844
7,20,345,6,2024,720345,100,21887,,21887,21887,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,617439,,617439,617439,600,639327,0,639327,639327
7,20,376,6,2024,720376,100,2371,,2371,2371,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,56830,,56830,56830,540,91453,,91453,91453,600,150654,0,150654,150654
7,20,440,6,2024,720440,100,7121,,7121,7121,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,333883,,333883,333883,600,341004,0,341004,341004
7,20,899,6,2024,720899,100,8319,,8319,8319,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,366076,,366076,366076,600,374395,0,374395,374395
7,20,922,6,2024,720922,100,1882,,1882,1882,210,,,,1246,220,,1809,1809,1809,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,61416,,61416,61416,600,63299,1809,65107,66353
7,22,12,6,2024,722012,100,26673,,26673,26673,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,499090,,499090,499090,600,525763,0,525763,525763
7,22,114,6,2024,722114,100,1935,,1935,1935,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,130602,,130602,130602,600,132537,0,132537,132537
7,22,146,6,2024,722146,100,8211,,8211,8211,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,8211,0,8211,8211
7,22,198,6,2024,722198,100,0,,0,0,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,1973866,,1973866,1973866,600,1973866,0,1973866,1973866
7,22,216,6,2024,722216,100,0,,0,0,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,0,0,0,0
7,22,233,6,2024,722233,100,87052,,87052,87052,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,87052,0,87052,87052
7,22,313,6,2024,722313,100,6206,,6206,6206,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,6206,0,6206,6206
7,22,350,6,2024,722350,100,3499,,3499,3499,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,3499,0,3499,3499
7,22,406,6,2024,722406,100,1661,,1661,1661,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,1661,0,1661,1661
7,22,644,6,2024,722644,100,12316,,12316,12316,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,12316,0,12316,12316
7,22,918,6,2024,722918,100,11367,,11367,11367,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,6497,520,,5443,5443,5443,530,150874,,150874,150874,540,739014,,739014,739014,600,901254,5443,906698,913195
7,25,31,6,2024,725031,100,513,,513,513,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,32245,,32245,32245,600,32758,0,32758,32758
7,25,131,6,2024,725131,100,3729,,3729,3729,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,3729,0,3729,3729
7,25,203,6,2024,725203,100,11676,,11676,11676,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,239507,,239507,239507,600,251183,0,251183,251183
7,25,247,6,2024,725247,100,1537,,1537,1537,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,188942,,188942,188942,600,190480,0,190480,190480
7,25,326,6,2024,725326,100,19109,,19109,19109,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,1106018,,1106018,1106018,600,1125128,0,1125128,1125128
7,25,355,6,2024,725355,100,1412,,1412,1412,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,2210421,,2210421,2210421,600,2211832,0,2211832,2211832
7,25,429,6,2024,725429,100,1796,,1796,1796,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,1796,0,1796,1796
7,25,450,6,2024,725450,100,1900,,1900,1900,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,579453,,579453,579453,600,581353,0,581353,581353
7,25,466,6,2024,725466,100,545,,545,545,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,545,0,545,545
7,25,488,6,2024,725488,100,823,,823,823,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,823,0,823,823
7,25,629,6,2024,725629,100,2884,,2884,2884,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,2884,0,2884,2884
7,25,676,6,2024,725676,100,715,,715,715,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,715,0,715,715
7,25,715,6,2024,725715,100,723,,723,723,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,723,0,723,723
7,25,818,6,2024,725818,100,1353,,1353,1353,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,142989,,142989,142989,600,144342,0,144342,144342
7,25,839,6,2024,725839,100,0,,0,0,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,0,0,0,0
7,25,940,6,2024,725940,100,1864,,1864,1864,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,1864,0,1864,1864
8,10,586,6,2024,810586,100,2395,,2395,2395,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,2395,0,2395,2395
9,25,0,6,2024,925000,100,2420,,2420,2420,210,,,,0,220,,0,0,0,230,1074947,,1074947,1074947,310,,,,0,320,,0,0,0,330,2952447,,2952447,2952447,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,3437439,,3437439,3437439,600,7467252,0,7467252,7467252
20,0,2,6,2024,2000002,100,0,,0,0,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,0,0,0,0
20,0,11,6,2024,2000011,100,0,,0,0,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,0,0,0,0
20,0,12,6,2024,2000012,100,0,,0,0,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,0,0,0,0
