7,10,924,6,2024,710924,100,869135,0,0,0,2795,871930,105,86089,0,0,0,9,86099,110,65801,0,0,0,0,65801,115,8642,0,0,0,0,8642,120,2840,0,0,0,64,2904,125,0,0,0,0,0,0,130,6901,0,0,0,3,6904,135,1824,0,0,0,0,1824,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1041233,0,0,0,2871,1044104
7,10,973,6,2024,710973,100,836128,0,0,0,172,836300,105,154262,0,0,0,189,154451,110,38200,0,0,0,0,38200,115,4163,0,0,0,0,4163,120,2999,0,0,0,0,2999,125,3609,0,0,0,0,3609,130,14544,0,0,0,0,14544,135,2500,0,0,0,0,2500,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1056404,0,0,0,361,1056765
7,10,981,6,2024,710981,100,1266526,0,0,0,209,1266735,105,138397,0,0,0,0,138397,110,53921,0,0,0,0,53921,115,20323,0,0,0,0,20323,120,19343,0,0,0,0,19343,125,9817,0,0,0,0,9817,130,3075,0,0,0,0,3075,135,13881,0,0,0,0,13881,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1525284,0,0,0,209,1525493
7,10,985,6,2024,710985,100,807203,0,0,0,3785,810988,105,159961,61,0,0,213,160234,110,98105,0,0,0,2613,100718,115,4732,0,0,0,0,4732,120,4998,0,0,0,0,4998,125,9347,0,0,0,0,9347,130,14855,0,0,0,148,15004,135,6830,0,0,0,0,6830,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1106032,61,0,0,6759,1112851
7,10,990,6,2024,710990,100,1002768,0,0,16,3029,1005813,105,152754,67,0,0,0,152821,110,89450,0,0,0,3686,93137,115,4222,0,0,0,0,4222,120,12276,0,0,0,0,12276,125,13253,0,0,0,0,13253,130,62171,0,0,0,0,62171,135,7762,0,0,0,0,7762,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1344654,67,0,16,6716,1351454
7,20,33,6,2024,720033,100,2454479,0,0,0,4826,2459305,105,539675,0,0,0,3643,543318,110,144481,0,0,0,779,145260,115,10271,0,0,0,0,10271,120,0,0,0,0,0,0,125,18417,0,0,0,0,18417,130,22490,0,0,0,0,22490,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,3189813,0,0,0,9248,3199061
7,20,40,6,2024,720040,100,534323,201,0,0,796,535320,105,199252,36,0,0,388,199676,110,12103,0,0,0,0,12103,115,1147,0,0,0,0,1147,120,104,0,0,0,0,104,125,691,0,0,0,0,691,130,9977,0,0,0,23,10001,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,757598,237,0,0,1207,759041
7,20,60,6,2024,720060,100,54274,0,0,0,708,54981,105,52365,431,0,0,562,53358,110,42388,0,0,0,0,42388,115,10639,0,0,0,0,10639,120,1230,0,0,0,0,1230,125,2189,0,0,0,0,2189,130,4482,0,0,0,0,4482,135,2028,0,0,0,0,2028,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,169595,431,0,0,1269,171295
7,20,66,6,2024,720066,100,3076159,0,0,0,9651,3085810,105,771002,0,0,0,6847,777849,110,267965,0,0,0,581,268546,115,21576,0,0,0,0,21576,120,3700,0,0,0,0,3700,125,16461,0,0,0,0,16461,130,193566,0,0,0,769,194335,135,11911,0,0,0,0,11911,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,239,0,0,0,0,239,155,4362580,0,0,0,17847,4380427
7,20,131,6,2024,720131,100,409429,0,0,0,929,410358,105,205101,0,0,0,2422,207523,110,55436,0,0,0,566,56002,115,2743,0,0,0,0,2743,120,689,0,0,0,0,689,125,5846,0,0,0,0,5846,130,15447,0,0,0,23,15470,135,1128,0,0,0,0,1128,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,695818,0,0,0,3941,699759
7,20,143,6,2024,720143,100,526577,0,0,0,992,527570,105,162146,0,0,0,234,162380,110,54476,0,0,0,0,54476,115,4386,0,0,0,0,4386,120,2607,0,0,0,0,2607,125,4544,0,0,0,0,4544,130,37499,0,0,0,0,37499,135,3454,0,0,0,0,3454,140,89,0,0,0,0,89,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,795780,0,0,0,1226,797006
7,20,168,6,2024,720168,100,341235,411,0,0,162,341808,105,174460,0,0,0,952,175412,110,96997,0,0,0,3714,100711,115,13052,0,0,0,0,13052,120,3008,0,0,0,0,3008,125,3704,0,0,0,0,3704,130,2363,0,0,0,117,2480,135,2119,0,0,0,0,2119,140,2051,0,0,0,0,2051,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,638990,411,0,0,4945,644345
7,20,186,6,2024,720186,100,272833,0,0,0,213,273047,105,63594,0,0,0,61,63654,110,28549,0,0,0,0,28549,115,6436,0,0,0,0,6436,120,1735,0,0,0,0,1735,125,1656,0,0,0,0,1656,130,16876,0,0,0,0,16876,135,1188,0,0,0,0,1188,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,392866,0,0,0,274,393141
7,20,188,6,2024,720188,100,505373,0,0,0,2314,507687,105,143280,1,0,0,2695,145976,110,144830,0,0,0,0,144830,115,23737,0,0,0,0,23737,120,11030,0,0,0,0,11030,125,3241,0,0,0,0,3241,130,18077,0,0,0,19,18096,135,6453,0,0,0,0,6453,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,856020,1,0,0,5028,861049
7,20,194,6,2024,720194,100,1707249,0,0,1027,9270,1717546,105,336430,0,0,119,3658,340207,110,91373,0,0,0,7685,99058,115,19692,0,0,0,0,19692,120,7194,0,0,0,0,7194,125,3050,0,0,0,0,3050,130,60282,0,0,1,706,60989,135,398,0,0,0,0,398,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,2225668,0,0,1147,21319,2248134
7,20,336,6,2024,720336,100,1187560,0,0,0,4216,1191777,105,237012,0,0,0,4601,241613,110,44002,0,0,0,55,44057,115,6619,0,0,0,0,6619,120,0,0,0,0,0,0,125,2405,0,0,0,0,2405,130,18594,0,0,0,66,18659,135,2076,0,0,0,0,2076,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1498268,0,0,0,8938,1507206
7,20,345,6,2024,720345,100,3781238,0,0,0,18901,3800139,105,1540561,0,0,0,5349,1545910,110,998677,0,0,0,757,999434,115,228842,0,0,0,0,228842,120,117006,0,0,0,0,117006,125,37514,0,0,0,0,37514,130,101872,0,0,0,547,102419,135,65186,0,0,0,0,65186,140,4539,0,0,0,0,4539,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,6875434,0,0,0,25554,6900988
7,20,376,6,2024,720376,100,868975,0,0,0,5046,874020,105,226506,0,0,0,576,227082,110,248279,0,0,208,0,248487,115,65196,0,0,0,0,65196,120,47545,0,0,0,0,47545,125,26063,0,0,0,0,26063,130,21524,0,0,0,80,21604,135,18141,0,0,0,0,18141,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,4499,0,0,0,0,4499,155,1526728,0,0,208,5701,1532638
7,20,440,6,2024,720440,100,1521121,0,0,95,5405,1526621,105,834577,0,0,0,3126,837703,110,262815,0,0,0,1339,264154,115,22939,0,0,0,0,22939,120,4614,0,0,0,0,4614,125,12062,0,0,0,0,12062,130,60508,0,0,0,180,60688,135,4170,0,0,0,0,4170,140,3756,0,0,0,0,3756,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,43,0,0,0,0,43,155,2726605,0,0,95,10050,2736749
7,20,899,6,2024,720899,100,1860370,0,0,0,4133,1864503,105,657713,52,0,0,1231,658996,110,277543,0,0,0,0,277543,115,33312,0,0,0,0,33312,120,9714,0,0,0,0,9714,125,2808,0,0,0,0,2808,130,138043,84,0,0,226,138354,135,397,0,0,0,0,397,140,1112,0,0,0,0,1112,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,240066,2756,0,0,0,242821,155,3221077,2892,0,0,5590,3229560
7,20,922,6,2024,720922,100,341999,0,0,0,1232,343230,105,198559,12,0,0,412,198983,110,35040,0,0,0,1235,36275,115,9348,0,0,0,0,9348,120,1630,0,0,0,0,1630,125,905,0,0,0,0,905,130,28847,0,0,0,95,28942,135,71,0,0,0,0,71,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,10771,0,0,0,0,10771,155,627170,12,0,0,2974,630156
7,22,12,6,2024,722012,100,6512648,47,0,2757,5020,6520471,105,2262354,0,0,127,2160,2264641,110,2889675,0,0,0,31491,2921166,115,431453,0,0,0,0,431453,120,198769,0,0,0,1758,200527,125,83198,0,0,0,0,83198,130,277228,0,0,112,632,277972,135,63572,0,0,0,0,63572,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,10549,0,0,0,0,10549,155,12729445,47,0,2995,41062,12773549
7,22,114,6,2024,722114,100,535533,0,0,85,1327,536945,105,402128,0,0,0,249,402377,110,351912,0,0,0,4575,356487,115,62984,0,0,0,929,63913,120,84909,0,0,0,492,85400,125,12403,0,0,0,0,12403,130,0,0,0,0,0,0,135,9311,0,0,0,0,9311,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,1940,0,0,0,0,1940,155,1461119,0,0,85,7572,1468776
7,22,146,6,2024,722146,100,3259975,0,0,5400,1804,3267179,105,825277,250,0,1021,588,827137,110,1501796,0,0,0,13927,1515723,115,229446,0,0,0,790,230235,120,265353,0,0,0,298,265651,125,63343,0,0,0,0,63343,130,0,0,0,0,0,0,135,29020,0,0,0,0,29020,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,143049,2226,0,0,0,145276,155,6317259,2477,0,6421,17408,6343564
7,22,198,6,2024,722198,100,21791465,425,0,0,64670,21856560,105,7737670,2173,0,0,26502,7766345,110,6082879,240,0,0,4175,6087295,115,870209,0,0,0,0,870209,120,2072026,0,0,0,956,2072981,125,303087,0,0,0,0,303087,130,603140,0,0,0,1477,604618,135,132973,0,0,0,0,132973,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,1157947,20221,0,0,0,1178168,155,40751396,23059,0,0,97781,40872235
7,22,216,6,2024,722216,100,5335833,858,0,172,2522,5339385,105,3169087,878,0,0,1214,3171179,110,3700074,0,0,756,38819,3739649,115,761266,0,0,0,5851,767117,120,904838,0,0,0,2872,907710,125,210534,0,0,0,0,210534,130,4245,0,0,0,0,4245,135,93553,0,0,0,0,93553,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,4939,0,0,0,0,4939,155,14184369,1736,0,928,51279,14238312
7,22,233,6,2024,722233,100,20162400,18114,0,31178,48246,20259937,105,6804614,5134,0,5738,40354,6855839,110,4164307,140,0,6724,48647,4219818,115,333036,0,0,0,0,333036,120,247825,0,0,0,0,247825,125,0,0,0,0,0,0,130,1016041,178,0,2409,2167,1020794,135,0,0,0,0,0,0,140,4603,0,0,0,238,4842,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,618070,53168,0,0,0,671238,155,33350895,76733,0,46048,139652,33613329
7,22,313,6,2024,722313,100,1190836,312,0,0,7299,1198447,105,199440,0,0,0,1554,200994,110,330781,0,0,0,2985,333766,115,54958,0,0,0,0,54958,120,42298,0,0,0,115,42413,125,8250,0,0,0,0,8250,130,14807,0,0,0,25,14832,135,8583,0,0,0,0,8583,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1849953,312,0,0,11978,1862242
7,22,350,6,2024,722350,100,1176579,0,0,31,4502,1181112,105,568348,0,0,0,2669,571017,110,497607,0,0,0,5237,502844,115,58692,0,0,0,0,58692,120,33644,0,0,0,0,33644,125,6571,0,0,0,0,6571,130,10404,0,0,1,217,10622,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,802,0,0,0,0,802,155,2352648,0,0,32,12626,2365306
7,22,406,6,2024,722406,100,555038,0,0,0,3,555042,105,310630,0,0,0,169,310799,110,33735,0,0,0,0,33735,115,4552,0,0,0,0,4552,120,0,0,0,0,0,0,125,0,0,0,0,0,0,130,2055,0,0,0,0,2055,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,18551,0,0,0,0,18551,155,924561,0,0,0,173,924734
7,22,644,6,2024,722644,100,3665165,0,0,1659,6574,3673398,105,858711,0,0,79,1114,859904,110,1404782,0,0,0,12382,1417164,115,198158,0,0,0,553,198711,120,223629,0,0,0,268,223897,125,40769,0,0,0,0,40769,130,45426,0,0,87,0,45514,135,25979,0,0,0,0,25979,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,6462619,0,0,1826,20890,6485335
7,22,918,6,2024,722918,100,15050673,1908,0,8049,85144,15145774,105,4501083,996,0,1288,107808,4611176,110,6178032,0,0,0,95629,6273662,115,932221,0,0,0,2580,934801,120,1187022,0,0,0,1391,1188413,125,218839,0,0,0,0,218839,130,111843,0,0,92,1143,113077,135,104291,0,0,0,0,104291,140,435130,0,0,0,2473,437603,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,511733,27591,0,0,226,539550,155,29230867,30495,0,9429,296394,29567185
7,25,31,6,2024,725031,100,232081,0,0,0,1565,233645,105,95460,0,0,0,255,95715,110,59413,0,0,0,1319,60732,115,8222,0,0,0,0,8222,120,10969,0,0,0,0,10969,125,0,0,0,0,0,0,130,0,0,0,0,0,0,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,406145,0,0,0,3139,409284
7,25,131,6,2024,725131,100,1304610,0,0,0,17560,1322171,105,274540,0,0,0,2232,276772,110,248434,0,0,0,3546,251980,115,87599,0,0,0,0,87599,120,66546,0,0,0,0,66546,125,12498,0,0,0,0,12498,130,424,0,0,0,0,424,135,17332,0,0,0,0,17332,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,2011983,0,0,0,23338,2035321
7,25,203,6,2024,725203,100,10673693,7752,371,0,253802,10935618,105,4418329,131,260,0,72496,4491215,110,4579659,0,1537,0,28237,4609433,115,362569,0,0,0,0,362569,120,353156,0,0,0,0,353156,125,152874,0,0,0,0,152874,130,2137,0,0,0,58,2195,135,79070,0,0,0,0,79070,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,20621486,7883,2169,0,354592,20986130
7,25,247,6,2024,725247,100,968566,0,0,0,7644,976210,105,278743,0,0,0,1229,279972,110,108430,0,0,0,459,108889,115,18301,0,0,0,0,18301,120,14166,0,0,0,0,14166,125,0,0,0,0,0,0,130,0,0,0,0,0,0,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1388206,0,0,0,9331,1397538
7,25,326,6,2024,725326,100,4577291,328,0,0,16948,4594567,105,3756023,0,0,0,7770,3763793,110,2777571,0,0,0,8384,2785955,115,402510,0,0,0,0,402510,120,243981,0,0,0,2107,246088,125,64773,0,0,0,0,64773,130,88836,0,0,0,617,89453,135,42150,0,0,0,0,42150,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,8735,0,0,0,0,8735,155,11961870,328,0,0,35826,11998025
7,25,355,6,2024,725355,100,14346146,69149,0,0,86984,14502280,105,7474030,16491,0,0,85622,7576144,110,5913253,2473,0,0,10816,5926542,115,711096,0,0,0,0,711096,120,806022,0,0,0,0,806022,125,330772,0,0,0,0,330772,130,216770,0,0,0,1415,218185,135,90386,0,0,0,0,90386,140,205734,0,0,0,26,205760,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,33857,0,0,0,0,33857,155,30128066,88114,0,0,184864,30401044
7,25,429,6,2024,725429,100,924115,0,0,0,13345,937460,105,563761,557,0,0,344,564662,110,230578,0,0,0,0,230578,115,52860,0,0,0,0,52860,120,68090,0,0,0,0,68090,125,10701,0,0,0,0,10701,130,30,0,0,0,0,30,135,5798,0,0,0,0,5798,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1855935,557,0,0,13689,1870181
7,25,450,6,2024,725450,100,3136648,17648,0,0,24041,3178336,105,702078,1851,0,0,7683,711611,110,572619,0,0,0,34221,606840,115,29279,0,0,0,0,29279,120,40724,0,0,0,0,40724,125,2926,0,0,0,0,2926,130,1525,0,0,0,0,1525,135,0,0,0,0,0,0,140,26578,0,0,0,304,26882,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,4512376,19499,0,0,66249,4598123
7,25,466,6,2024,725466,100,360245,0,0,0,3635,363881,105,152959,0,0,0,0,152959,110,169995,0,0,0,3349,173344,115,33291,0,0,0,0,33291,120,29856,0,0,0,0,29856,125,7171,0,0,0,0,7171,130,0,0,0,0,0,0,135,5407,0,0,0,0,5407,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,758924,0,0,0,6984,765908
7,25,488,6,2024,725488,100,479155,0,0,0,0,479155,105,223632,0,0,0,0,223632,110,205208,0,0,0,1810,207018,115,37226,0,0,0,0,37226,120,63693,0,0,0,0,63693,125,19412,0,0,0,0,19412,130,0,0,0,0,0,0,135,9980,0,0,0,0,9980,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1038306,0,0,0,1810,1040116
7,25,629,6,2024,725629,100,1192166,1218,0,0,2861,1196245,105,474793,0,0,0,1346,476140,110,138794,0,0,0,0,138794,115,49412,0,0,0,0,49412,120,20331,0,0,0,0,20331,125,6263,0,0,0,0,6263,130,2168,0,0,0,0,2168,135,7484,0,0,0,0,7484,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1891412,1218,0,0,4207,1896838
7,25,676,6,2024,725676,100,978391,7043,0,0,3001,988435,105,272088,1209,0,0,16,273313,110,269942,0,0,0,1015,270957,115,14440,0,0,0,0,14440,120,35475,0,0,0,0,35475,125,0,0,0,0,0,0,130,0,0,0,0,0,0,135,0,0,0,0,0,0,140,15576,0,0,0,45,15621,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1585912,8252,0,0,4077,1598241
7,25,715,6,2024,725715,100,333583,0,0,3,0,333586,105,116014,0,0,0,0,116014,110,29537,0,0,0,0,29537,115,10249,0,0,0,0,10249,120,11390,0,0,0,0,11390,125,0,0,0,0,0,0,130,0,0,0,0,0,0,135,4150,0,0,0,0,4150,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,504922,0,0,3,0,504925
7,25,818,6,2024,725818,100,1719791,0,0,0,29114,1748905,105,514575,2234,0,0,16199,533008,110,131612,0,0,0,0,131612,115,51812,0,0,0,0,51812,120,20751,0,0,0,0,20751,125,8205,0,0,0,0,8205,130,0,0,0,0,0,0,135,0,0,0,0,0,0,140,518,0,0,0,0,518,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,2447264,2234,0,0,45313,2494810
7,25,839,6,2024,725839,100,1599535,0,0,0,17779,1617314,105,699835,34,0,0,8730,708600,110,403063,0,0,0,0,403063,115,69654,0,0,0,0,69654,120,54617,0,0,0,0,54617,125,58893,0,0,0,0,58893,130,43794,0,0,0,5,43799,135,31740,0,0,0,0,31740,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,2961131,34,0,0,26515,2987680
7,25,940,6,2024,725940,100,942642,0,0,0,2430,945072,105,290713,0,0,0,897,291610,110,232802,0,0,0,0,232802,115,42698,0,0,0,0,42698,120,55741,0,0,0,0,55741,125,11915,0,0,0,0,11915,130,13,0,0,0,0,13,135,11142,0,0,0,0,11142,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,692,0,0,0,0,692,155,1588358,0,0,0,3328,1591686
8,10,586,6,2024,810586,100,950245,393,0,0,2482,953119,105,12428,0,0,0,0,12428,110,69328,0,0,0,0,69328,115,9716,0,0,0,0,9716,120,14639,0,0,0,382,15022,125,1757,0,0,0,0,1757,130,18572,0,0,0,0,18572,135,4617,0,0,0,0,4617,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1081301,393,0,0,2864,1084558
9,25,0,6,2024,925000,100,3457379,0,0,0,59362,3516741,105,3812886,2045,0,0,14876,3829807,110,17876803,817,0,0,48443,17926063,115,6124838,0,0,0,12132,6136971,120,25325031,0,0,0,15486,25340516,125,3363409,0,0,0,0,3363409,130,0,0,0,0,0,0,135,7186991,0,0,0,0,7186991,140,4245632,5254,0,407,21254,4272547,145,79542229,0,0,0,0,79542229,150,91198,0,0,0,0,91198,152,8223,0,0,0,0,8223,155,151034619,8116,0,407,171553,151214696
20,0,2,6,2024,2000002,100,0,0,0,0,0,0,105,0,0,0,0,0,0,110,0,0,0,0,0,0,115,0,0,0,0,0,0,120,0,0,0,0,0,0,125,0,0,0,0,0,0,130,0,0,0,0,0,0,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,0,0,0,0,0,0
20,0,4,6,2024,2000004,100,0,0,0,0,0,0,105,0,0,0,0,0,0,110,0,0,0,0,0,0,115,0,0,0,0,0,0,120,0,0,0,0,0,0,125,0,0,0,0,0,0,130,0,0,0,0,0,0,135,0,0,0,0,0,0,140,4213144,5254,0,407,21254,4240059,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,4213144,5254,0,407,21254,4240059
20,0,11,6,2024,2000011,100,0,0,0,0,0,0,105,0,0,0,0,0,0,110,0,0,0,0,0,0,115,0,0,0,0,0,0,120,0,0,0,0,0,0,125,0,0,0,0,0,0,130,0,0,0,0,0,0,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,0,0,0,0,0,0
