6,10,0,6,2024,610000,10,80933,193,20,0,0,30,0,0,40,75222,0,50,0,0,70,5711,193,80,0,0,90,-33860,0,100,0,0,110,0,0,120,0,0,140,33860,0
6,20,0,6,2024,620000,10,0,55,20,0,0,30,0,0,40,0,0,50,0,0,70,0,55,80,0,-2,90,0,0,100,0,0,110,0,0,120,0,0,140,0,-2
6,22,0,6,2024,622000,10,120722,29959,20,0,0,30,0,0,40,97614,5670,50,0,0,70,23108,24289,80,0,-9806,90,-114930,0,100,0,0,110,0,0,120,0,0,140,114930,-9806
7,10,261,6,2024,710261,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,10,269,6,2024,710269,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,10,454,6,2024,710454,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,10,549,6,2024,710549,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,10,551,6,2024,710551,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,10,566,6,2024,710566,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,10,862,6,2024,710862,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,10,924,6,2024,710924,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,10,973,6,2024,710973,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,10,981,6,2024,710981,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,10,985,6,2024,710985,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,10,990,6,2024,710990,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,20,33,6,2024,720033,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,20,40,6,2024,720040,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,20,60,6,2024,720060,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,20,66,6,2024,720066,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,20,131,6,2024,720131,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,20,143,6,2024,720143,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,20,168,6,2024,720168,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,20,186,6,2024,720186,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,20,188,6,2024,720188,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,20,194,6,2024,720194,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,20,336,6,2024,720336,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,20,345,6,2024,720345,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,20,376,6,2024,720376,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,20,440,6,2024,720440,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,20,899,6,2024,720899,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,20,922,6,2024,720922,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,22,12,6,2024,722012,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,22,114,6,2024,722114,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,22,146,6,2024,722146,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,22,198,6,2024,722198,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,22,216,6,2024,722216,10,0,27,20,0,0,30,0,0,40,0,0,50,0,0,70,0,27,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,22,233,6,2024,722233,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,22,313,6,2024,722313,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,22,350,6,2024,722350,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,22,406,6,2024,722406,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,22,644,6,2024,722644,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,22,918,6,2024,722918,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,-109,90,0,0,100,0,0,110,0,0,120,0,0,140,0,-109
7,25,31,6,2024,725031,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,25,131,6,2024,725131,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,25,203,6,2024,725203,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,25,247,6,2024,725247,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,25,326,6,2024,725326,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,-19564,90,0,0,100,0,0,110,0,0,120,0,0,140,0,-19564
7,25,355,6,2024,725355,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,25,429,6,2024,725429,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,25,450,6,2024,725450,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,25,466,6,2024,725466,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,25,488,6,2024,725488,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,25,629,6,2024,725629,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,25,676,6,2024,725676,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,25,715,6,2024,725715,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,25,818,6,2024,725818,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,25,839,6,2024,725839,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
7,25,940,6,2024,725940,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
8,10,586,6,2024,810586,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
9,25,0,6,2024,925000,10,206081,401430,20,0,0,30,0,0,40,0,311170,50,0,60960,70,206081,29300,80,0,-645216,90,0,0,100,-319429,0,110,-171382,0,120,0,0,140,490812,-645216
20,0,2,6,2024,2000002,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
20,0,4,6,2024,2000004,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
20,0,7,6,2024,2000007,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
20,0,9,6,2024,2000009,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
20,0,11,6,2024,2000011,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
20,0,12,6,2024,2000012,10,0,0,20,0,0,30,0,0,40,0,0,50,0,0,70,0,0,80,0,0,90,0,0,100,0,0,110,0,0,120,0,0,140,0,0
