7,10,924,6,2024,710924,10,2966,0,0,0,0,0,0,0,193243,36,196244,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,5160,,5160,45,,,,,,,,,,-6,-6,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,93,,0,0,,,,,,,93,85,-69,,0,0,,,,,,,-69,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,2989,0,0,0,0,0,0,0,198403,30,201422
7,10,973,6,2024,710973,10,4234,0,0,0,0,0,0,0,165335,170,169739,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,4327,,4327,45,,,,,,,,,,-2,-2,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,172,,0,0,,,,,,,172,85,-114,,0,0,,,,,,,-114,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,4291,0,0,0,0,0,0,0,169662,167,174121
7,10,981,6,2024,710981,10,5480,0,0,0,10239,0,62453,61273,82726,496,222666,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,7104,,7104,45,,,,,,,,,,-9,-9,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,245,,0,0,,,,,,,245,85,-142,,0,0,,,,,,,-142,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,5583,0,0,0,10239,0,62453,61273,89829,487,229865
7,10,985,6,2024,710985,10,3454,0,0,0,0,0,0,0,147407,289,151150,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,3661,,3661,45,,,,,,,,,,-3,-3,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,107,,0,0,,,,,,,107,85,-80,,0,0,,,,,,,-80,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,3481,0,0,0,0,0,0,0,151068,286,154835
7,10,990,6,2024,710990,10,4494,0,0,0,0,0,0,0,229795,351,234641,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,4013,,4013,45,,,,,,,,,,-8,-8,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,175,,0,0,,,,,,,175,85,-141,,0,0,,,,,,,-141,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,2,0,2,130,4528,0,0,0,0,0,0,0,233810,344,238682
7,20,33,6,2024,720033,10,52931,0,0,0,0,0,126433,129924,339228,-7010,641506,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,15097,,15097,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,369,,0,0,,,,,,,369,85,-231,,0,0,,,,,,,-231,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,53068,0,0,0,0,0,126433,129924,354325,-7010,656741
7,20,40,6,2024,720040,10,4535,0,0,0,0,0,3176,99670,40258,0,147639,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,3970,,3970,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,-28,48,,20,70,,0,0,0,,0,0,0,0,,0,75,141,,0,0,,,,,,,141,85,-71,,0,0,,,,,,,-71,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,4606,0,0,0,0,0,3176,99642,44276,0,151699
7,20,60,6,2024,720060,10,507,0,0,0,0,0,0,0,60161,0,60668,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,998,,998,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,22,,0,0,,,,,,,22,85,-14,,0,0,,,,,,,-14,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,514,0,0,0,0,0,0,0,61160,0,61673
7,20,66,6,2024,720066,10,22856,0,0,0,96458,0,78656,0,627243,-120,825093,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,29118,,29118,45,,,,,,,,,,15,15,80,,0,0,0,,0,2,0,0,,2,70,,0,0,0,,0,0,0,0,,0,75,933,,0,0,,,,,,,933,85,-1120,,0,0,,,,,,,-1120,95,,,,,0,,,,,,0,105,,0,,,,0,-23820,0,,,-23820,120,0,0,0,0,0,0,0,0,0,0,0,130,22669,0,0,0,96458,0,54838,0,656361,-105,830220
7,20,131,6,2024,720131,10,1992,0,0,0,0,611,35157,40859,44237,-101,122755,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,4496,,4496,45,,,,,,,,,,1,1,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,71,,0,0,,,,,,,71,85,-70,,0,0,,,,,,,-70,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1993,0,0,0,0,611,35157,40859,48732,-100,127252
7,20,143,6,2024,720143,10,5315,0,0,0,0,0,0,0,200969,16,206301,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,4540,,4540,45,,,,,,,,,,14,14,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,128,,0,0,,,,,,,128,85,-41,,0,0,,,,,,,-41,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,5402,0,0,0,0,0,0,0,205510,30,210942
7,20,168,6,2024,720168,10,1602,0,0,0,0,0,0,9707,120655,0,131965,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,2180,,2180,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,-107,,-107,70,,0,0,0,,0,0,0,0,,0,75,35,,0,0,,,,,,,35,85,-1,,0,0,,,,,,,-1,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1636,0,0,0,0,0,0,9707,122728,0,134071
7,20,186,6,2024,720186,10,1523,0,0,0,0,0,0,36420,58966,0,96909,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,1650,,1650,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,65,,0,0,,,,,,,65,85,-52,,0,0,,,,,,,-52,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1537,0,0,0,0,0,0,36420,60616,0,98573
7,20,188,6,2024,720188,10,1223,0,0,0,0,130,14124,2152,125072,654,143355,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,6835,,6835,45,,,,,,,,,,-38,-38,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,49,,0,0,,,,,,,49,85,-36,,0,0,,,,,,,-36,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1236,0,0,0,0,130,14124,2152,131907,616,150164
7,20,194,6,2024,720194,10,10904,0,0,0,0,0,0,92568,393403,-21,496854,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,10473,,10473,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,338,,0,0,,,,,,,338,85,-272,,0,0,,,,,,,-272,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,10969,0,0,0,0,0,0,92568,403877,-21,507392
7,20,336,6,2024,720336,10,4974,0,0,0,0,48272,0,0,235996,95,289337,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,9599,,9599,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,189,,0,0,,,,,,,189,85,-134,,0,0,,,,,,,-134,95,,,,,0,,,,,,0,105,,0,,,,-7840,0,0,,,-7840,120,0,0,0,0,0,0,0,0,0,0,0,130,5029,0,0,0,0,40432,0,0,245595,95,291151
7,20,345,6,2024,720345,10,21616,0,0,0,267216,0,0,617439,330418,-147,1236543,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,34888,,34888,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,-140,,-140,70,,0,0,0,,0,0,0,0,,0,75,614,,0,0,,,,,,,614,85,-360,,0,0,,,,,,,-360,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,21870,0,0,0,267216,0,0,617439,365166,-147,1271545
7,20,376,6,2024,720376,10,2820,0,0,0,7873,0,56830,91453,201491,-142,360325,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,12959,,12959,45,,,,,,,,,,2,2,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,83,,0,0,,,,,,,83,85,-89,,0,0,,,,,,,-89,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,2814,0,0,0,7873,0,56830,91453,214450,-140,373280
7,20,440,6,2024,720440,10,7078,0,0,19191,65531,0,0,333883,90601,-184,516100,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,17473,,17473,45,,,,,,,,,,3,3,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,-137,,-137,75,254,,0,1473,,,,,,,1727,85,-226,,0,-2310,,,,,,,-2536,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,7105,0,0,18354,65531,0,0,333883,107938,-180,532630
7,20,899,6,2024,720899,10,8291,0,0,5764,0,0,0,366076,144213,0,524344,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,18664,,18664,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,-42,,-42,75,133,,0,30,,,,,,,162,85,-76,,0,-209,,,,,,,-286,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,8348,0,0,5585,0,0,0,366076,162835,0,542843
7,20,922,6,2024,720922,10,4924,0,0,0,15817,0,0,61416,47204,0,129363,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,3309,,3309,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,66,,0,0,,,,,,,66,85,-39,,0,0,,,,,,,-39,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,4951,0,0,0,15817,0,0,61416,50514,0,132698
7,22,12,6,2024,722012,10,26538,0,0,0,0,0,0,499090,1952991,-2294,2476324,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,77388,,77388,45,,,,,,,,,,57,57,80,,0,0,0,,0,0,0,-29934,,-29934,70,,0,0,0,,0,0,0,0,,0,75,610,,0,0,,,,,,,610,85,-357,,0,0,,,,,,,-357,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,26790,0,0,0,0,0,0,499090,2000445,-2238,2524087
7,22,114,6,2024,722114,10,1943,0,0,0,0,0,0,130602,230599,-913,362231,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,8332,,8332,45,,,,,,,,,,29,29,80,,0,0,0,,0,0,0,-3073,,-3073,70,,0,0,0,,0,0,0,0,,0,75,19,,0,0,,,,,,,19,85,-36,,0,0,,,,,,,-36,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1927,0,0,0,0,0,0,130602,235859,-885,367503
7,22,146,6,2024,722146,10,8158,0,0,0,0,0,0,0,1240984,-1175,1247967,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,28589,,28589,45,,,,,,,,,,46,46,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,163,,0,0,,,,,,,163,85,-84,,0,0,,,,,,,-84,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,8237,0,0,0,0,0,0,0,1269573,-1128,1276681
7,22,198,6,2024,722198,10,0,0,0,0,0,0,0,1973866,5727071,0,7700936,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,242910,,242910,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,2489,,0,0,,,,,,,2489,85,-1810,,0,0,,,,,,,-1810,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,-679,0,0,0,0,0,0,0,0,0,-679,130,0,0,0,0,0,0,0,1973866,5969980,0,7943846
7,22,216,6,2024,722216,10,0,0,0,0,662638,0,0,0,2033287,-7277,2688648,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,72845,,72845,45,,,,,,,,,,198,198,80,,0,0,0,,0,0,0,-24600,,-24600,70,,0,0,0,,0,0,0,0,,0,75,249,,0,0,,,,,,,249,85,-194,,0,0,,,,,,,-194,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,-55,0,0,0,0,0,0,0,0,0,-55,130,0,0,0,0,662638,0,0,0,2081532,-7079,2737092
7,22,233,6,2024,722233,10,86353,0,0,0,219777,0,0,0,5897039,-1252,6201917,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,149470,,149470,45,,,,,,,,,,38,38,80,,0,0,0,,0,0,0,-67500,,-67500,70,,0,0,0,,0,0,0,0,,0,75,2743,,0,0,,,,,,,2743,85,-1024,,0,0,,,,,,,-1024,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,88071,0,0,0,219777,0,0,0,5979009,-1214,6285644
7,22,313,6,2024,722313,10,6230,0,0,0,0,0,0,0,383390,0,389620,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,9906,,9906,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,-2625,,-2625,70,,0,0,0,,0,0,0,0,,0,75,158,,0,0,,,,,,,158,85,-166,,0,0,,,,,,,-166,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,6222,0,0,0,0,0,0,0,390671,0,396892
7,22,350,6,2024,722350,10,3466,0,0,0,0,0,0,0,471498,-604,474361,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,13573,,13573,45,,,,,,,,,,14,14,80,,0,0,0,,0,0,0,-2922,,-2922,70,,0,0,0,,0,0,0,0,,0,75,117,,0,0,,,,,,,117,85,-42,,0,0,,,,,,,-42,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,3541,0,0,0,0,0,0,0,482149,-589,485100
7,22,406,6,2024,722406,10,1659,0,0,0,0,0,0,0,209163,29,210851,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,5076,,5076,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,-1503,,-1503,70,,0,0,0,,0,0,0,0,,0,75,22,,0,0,,,,,,,22,85,-24,,0,0,,,,,,,-24,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1657,0,0,0,0,0,0,0,212736,29,214422
7,22,644,6,2024,722644,10,12304,0,0,0,0,0,0,0,1200788,-763,1212330,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,34311,,34311,45,,,,,,,,,,33,33,80,,0,0,0,,0,0,0,-10762,,-10762,70,,0,0,0,,0,0,0,0,,0,75,275,,0,0,,,,,,,275,85,-220,,0,0,,,,,,,-220,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,12360,0,0,0,0,0,0,0,1224337,-730,1235968
7,22,918,6,2024,722918,10,11879,0,100000,0,1780603,0,162843,739014,2182928,-7122,4970144,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,104333,,104333,45,,,,,,,,,,153,153,80,,0,0,0,,0,0,0,-36905,,-36905,70,,0,0,0,,0,0,0,-1219,,-1219,75,2437,,0,0,,,,,,,2437,85,-842,,0,0,,,,,,,-842,95,,,,,0,,,,,,0,105,,0,,,,0,-62,0,,,-62,120,-2480,0,0,0,0,0,0,0,-3250,0,-5730,130,10994,0,100000,0,1780603,0,162780,739014,2245888,-6969,5032310
7,25,31,6,2024,725031,10,507,0,0,0,0,0,0,32245,42986,0,75738,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,1893,,1893,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,47,,0,0,,,,,,,47,85,-33,,0,0,,,,,,,-33,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,521,0,0,0,0,0,0,32245,44879,0,77645
7,25,131,6,2024,725131,10,3715,0,0,0,55558,0,0,0,313206,-3,372476,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,9795,,9795,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,3,,3,70,,0,0,0,,0,0,0,0,,0,75,92,,0,0,,,,,,,92,85,-69,,0,0,,,,,,,-69,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,3739,0,0,0,55558,0,0,0,323005,-3,382298
7,25,203,6,2024,725203,10,11665,0,300000,0,935386,0,0,239507,2107944,-15189,3579313,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,121464,,121464,45,,,,,,,,,,1376,1376,80,,0,0,0,,0,0,0,1528,,1528,70,,0,0,0,,0,0,0,-3938,,-3938,75,211,,0,0,,,,,,,211,85,-171,,0,0,,,,,,,-171,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,11706,0,300000,0,935386,0,0,239507,2226998,-13813,3699784
7,25,247,6,2024,725247,10,1533,0,0,0,0,0,0,188942,118920,0,309396,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,9994,,9994,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,-2534,,-2534,70,,0,0,0,,0,0,0,0,,0,75,25,,0,0,,,,,,,25,85,-23,,0,0,,,,,,,-23,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1534,0,0,0,0,0,0,188942,126380,0,316857
7,25,326,6,2024,725326,10,19045,0,0,0,354163,0,0,1106018,780315,-50311,2209231,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,85521,,85521,45,,,,,,,,,,3339,3339,80,,0,0,0,,0,0,0,-33250,,-33250,70,,0,0,0,,0,0,0,0,,0,75,485,,0,0,,,,,,,485,85,-328,,0,0,,,,,,,-328,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,19202,0,0,0,354163,0,0,1106018,832586,-46972,2264998
7,25,355,6,2024,725355,10,4603,0,0,0,2149282,0,0,2210421,1361373,-39846,5685833,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,186452,,186452,45,,,,,,,,,,-2415,-2415,80,,0,0,0,,0,0,0,-105486,,-105486,70,,0,0,0,,0,0,0,0,,0,75,0,,0,0,,,,,,,0,85,-25,,0,0,,,,,,,-25,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,-4578,0,0,0,0,0,0,0,0,0,-4578,130,0,0,0,0,2149282,0,0,2210421,1442340,-42262,5759781
7,25,429,6,2024,725429,10,1788,0,0,17968,69380,0,0,0,262502,-3,351634,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,11413,,11413,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,-293,,-293,75,43,,0,1251,,,,,,,1294,85,-23,,0,0,,,,,,,-23,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1807,0,0,19219,69380,0,0,0,273622,-3,364025
7,25,450,6,2024,725450,10,1898,0,0,0,0,0,0,579453,209579,1,790932,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,25415,,25415,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,29,,0,0,,,,,,,29,85,-30,,0,0,,,,,,,-30,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1897,0,0,0,0,0,0,579453,234994,1,816345
7,25,466,6,2024,725466,10,544,0,0,0,0,0,0,0,153289,0,153833,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,4420,,4420,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,-1348,,-1348,70,,0,0,0,,0,0,0,0,,0,75,11,,0,0,,,,,,,11,85,-6,,0,0,,,,,,,-6,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,549,0,0,0,0,0,0,0,156361,0,156910
7,25,488,6,2024,725488,10,821,0,0,0,0,0,0,0,221314,-432,221703,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,6275,,6275,45,,,,,,,,,,25,25,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,8,,0,0,,,,,,,8,85,-7,,0,0,,,,,,,-7,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,822,0,0,0,0,0,0,0,227589,-406,228005
